日期,觀測時間(hour),測站氣壓(hPa),海平面氣壓(hPa),氣溫(℃),露點溫度(℃),相對溼度(%),風速(m/s),風向(360degree),最大瞬間風(m/s),最大瞬間風風向(360degree),降水量(mm),降水時數(h),全天空日射量(MJ/㎡),紫外線指數
2024-04-22,13,1004.0,1007.5,28.5,22.7,71,0.8,260,3.7,290,0.0,0.0,0.99,3
2024-04-22,14,1003.4,1006.8,29.3,23.7,72,0.6,210,4.4,350,0.0,0.0,1.22,3
2024-04-22,15,1003.1,1006.5,29.5,21.7,63,1.2,220,4.3,340,0.0,0.0,1.48,3
2024-04-22,16,1003.3,1006.7,29.4,20.3,58,1.4,290,5.0,290,0.0,0.0,0.48,1
2024-04-22,17,1003.0,1006.4,29.1,20.8,61,1.3,280,8.1,310,T,0.1,0.45,1
2024-04-22,18,1004.8,1008.3,28.6,22.8,71,3.3,290,10.0,290,0.0,0.0,0.19,0
2024-04-22,19,1004.8,1008.3,28.1,23.3,75,1.0,270,9.7,290,0.0,0.0,0.0,0
2024-04-22,20,1005.8,1009.3,27.9,22.9,74,0.8,240,4.4,290,0.0,0.0,0.0,0
2024-04-22,21,1006.6,1010.1,27.5,23.8,80,1.8,280,5.1,280,0.0,0.0,0.0,0
2024-04-22,22,1006.5,1010.0,27.2,23.7,81,0.6,280,5.5,290,0.0,0.0,0.0,0
2024-04-22,23,1006.8,1010.3,27.2,23.9,82,0.7,280,4.6,300,0.0,0.0,0.0,0
2024-04-22,24,1006.9,1010.4,25.6,22.7,84,1.1,280,7.8,290,T,0.2,0.0,0
2024-04-23,1,1006.4,1009.9,25.4,22.5,84,0.9,230,2.7,250,0.0,0.0,0.0,0
2024-04-23,2,1006.1,1009.6,24.7,23.5,93,0.5,220,2.7,300,0.5,0.3,0.0,0
2024-04-23,3,1005.4,1008.9,24.2,23.7,97,0.5,170,1.9,240,T,0.2,0.0,0
2024-04-23,4,1005.2,1008.7,24.1,23.8,98,1.0,50,1.8,340,T,0.5,0.0,0
2024-04-23,5,1006.2,1009.7,23.7,23.4,98,1.5,180,3.2,170,4.0,0.9,0.0,0
2024-04-23,6,1005.9,1009.4,23.2,22.9,98,2.5,90,7.3,60,5.0,1.0,0.01,0
2024-04-23,7,1006.9,1010.4,22.3,21.8,97,2.1,100,9.4,100,3.0,0.9,0.07,0
2024-04-23,8,1008.1,1011.7,21.4,20.9,97,3.2,80,10.9,70,8.0,1.0,0.1,0
2024-04-23,9,1008.5,1012.1,20.9,20.1,95,4.2,90,10.6,80,6.0,1.0,0.14,0
2024-04-23,10,1008.9,1012.5,20.0,19.3,96,3.8,90,10.6,70,4.5,1.0,0.14,0
2024-04-23,11,1009.2,1012.8,19.8,19.3,97,2.7,90,10.7,90,6.5,1.0,0.4,1
2024-04-23,12,1009.4,1013.0,19.9,19.4,97,2.5,90,8.9,90,3.5,1.0,0.4,1
2024-04-23,13,1008.8,1012.4,20.2,18.9,92,4.2,90,11.9,80,T,0.4,1.03,4
2024-04-23,14,1008.3,1011.9,20.1,18.1,88,4.7,90,12.7,100,0.0,0.0,0.91,3
2024-04-23,15,1007.8,1011.4,20.3,18.1,87,4.3,90,11.9,80,0.0,0.0,0.74,2
2024-04-23,16,1007.3,1010.9,19.9,17.9,88,3.7,90,11.7,80,T,0.2,0.29,1
2024-04-23,17,1007.9,1011.5,19.2,18.5,96,3.5,90,10.6,80,4.5,0.4,0.11,0
2024-04-23,18,1008.2,1011.8,19.4,18.7,96,3.5,100,8.3,80,0.5,0.6,0.06,0
2024-04-23,19,1008.4,1012.0,19.8,19.0,95,3.3,90,8.9,80,0.5,0.7,0.0,0
2024-04-23,20,1008.6,1012.2,20.0,19.2,95,3.4,90,9.0,90,T,0.1,0.0,0
2024-04-23,21,1009.0,1012.6,20.4,19.4,94,2.4,90,8.0,80,0.0,0.0,0.0,0
2024-04-23,22,1009.1,1012.7,20.7,19.5,93,2.9,90,7.5,120,0.0,0.0,0.0,0
2024-04-23,23,1008.8,1012.4,21.1,19.4,90,3.2,90,8.0,80,0.0,0.0,0.0,0
2024-04-23,24,1008.2,1011.8,21.1,19.6,91,2.5,90,7.7,100,0.0,0.0,0.0,0
2024-04-24,1,1007.3,1010.9,21.2,19.7,91,2.9,90,7.4,100,0.0,0.0,0.0,0
2024-04-24,2,1006.2,1009.7,21.4,19.9,91,2.2,90,6.9,80,0.0,0.0,0.0,0
2024-04-24,3,1005.6,1009.1,21.4,20.1,92,3.0,90,6.6,100,0.0,0.0,0.0,0
2024-04-24,4,1005.9,1009.4,21.7,20.3,92,1.7,120,5.6,70,0.0,0.0,0.0,0
2024-04-24,5,1007.1,1010.6,22.0,20.5,91,1.2,140,4.0,100,0.0,0.0,0.0,0
2024-04-24,6,1007.6,1011.2,20.8,20.5,98,0.8,200,2.5,220,2.0,0.7,0.0,0
2024-04-24,7,1008.0,1011.6,20.8,20.5,98,1.7,170,3.2,160,2.0,0.8,0.06,0
2024-04-24,8,1007.2,1010.8,21.0,20.7,98,1.2,120,4.7,160,0.5,0.5,0.1,0
2024-04-24,9,1006.7,1010.2,22.3,21.8,97,0.8,160,3.7,170,0.0,0.0,0.5,1
2024-04-24,10,1005.7,1009.2,23.3,22.1,93,1.7,140,2.6,160,0.0,0.0,0.75,2
2024-04-24,11,1005.5,1009.0,25.4,22.9,86,0.4,120,2.6,110,0.0,0.0,1.61,5
2024-04-24,12,1005.5,1009.0,26.8,23.3,81,1.0,190,2.7,250,0.0,0.0,1.99,6
2024-04-24,13,1005.2,1008.7,27.3,23.6,80,1.2,220,2.2,90,0.0,0.0,1.53,5
2024-04-24,14,1005.3,1008.8,26.8,23.1,80,1.4,300,4.9,320,0.0,0.0,1.0,3
2024-04-24,15,1004.8,1008.3,26.2,22.9,82,1.6,290,5.2,340,0.0,0.0,0.49,1
2024-04-24,16,1005.2,1008.7,26.0,22.5,81,1.1,280,4.5,300,0.0,0.0,0.32,1
2024-04-24,17,1004.9,1008.4,24.8,22.9,89,0.8,180,3.2,320,T,0.3,0.22,0
2024-04-24,18,1004.9,1008.4,24.3,23.3,94,1.0,140,2.0,220,0.5,1.0,0.04,0
2024-04-24,19,1005.7,1009.2,23.9,23.4,97,1.1,200,1.7,120,T,0.8,0.0,0
2024-04-24,20,1006.0,1009.5,23.7,23.4,98,1.1,210,2.1,220,1.0,1.0,0.0,0
2024-04-24,21,1006.4,1009.9,23.3,23.0,98,0.8,200,2.2,120,1.0,0.9,0.0,0
2024-04-24,22,1006.4,1009.9,23.2,22.9,98,1.8,160,3.7,160,2.5,1.0,0.0,0
2024-04-24,23,1005.0,1008.5,23.0,22.7,98,0.8,90,3.0,40,0.5,0.8,0.0,0
2024-04-24,24,1004.4,1007.9,22.9,22.7,99,0.9,60,2.6,40,0.5,0.7,0.0,0
2024-04-25,1,1003.7,1007.2,22.8,22.6,99,1.6,160,3.1,160,1.0,0.9,0.0,0
2024-04-25,2,1004.2,1007.7,22.7,22.5,99,0.5,230,2.4,260,T,0.2,0.0,0
2024-04-25,3,1003.7,1007.2,22.2,22.0,99,1.7,160,3.1,170,0.0,0.0,0.0,0
2024-04-25,4,1003.8,1007.3,22.0,21.7,98,0.8,210,3.5,150,0.0,0.0,0.0,0
2024-04-25,5,1003.5,1007.0,22.1,21.6,97,1.5,170,3.2,160,0.0,0.0,0.0,0
2024-04-25,6,1003.7,1007.2,21.9,21.6,98,1.0,140,3.0,160,0.0,0.0,0.05,0
2024-04-25,7,1003.7,1007.2,22.8,22.0,95,0.8,110,3.3,180,0.0,0.0,0.49,0
2024-04-25,8,1004.0,1007.5,24.2,22.6,91,1.0,160,2.4,160,0.0,0.0,1.05,1
2024-04-25,9,1003.8,1007.3,26.0,22.5,81,1.0,130,2.3,130,0.0,0.0,1.79,3
2024-04-25,10,1003.2,1006.7,27.0,22.6,77,0.7,140,2.2,90,0.0,0.0,2.08,5
2024-04-25,11,1003.2,1006.7,25.3,23.7,91,1.0,350,2.7,310,T,0.3,0.23,1
2024-04-25,12,1004.2,1007.7,24.3,23.8,97,0.5,V,3.1,320,1.5,1.0,0.04,0
2024-04-25,13,1005.1,1008.6,23.7,23.2,97,1.1,270,4.1,220,6.5,1.0,0.05,0
2024-04-25,14,1002.0,1005.5,23.1,22.8,98,1.8,140,7.0,160,20.5,1.0,0.32,1
2024-04-25,15,1000.8,1004.3,24.0,23.3,96,1.0,100,3.4,130,T,0.2,0.85,2
2024-04-25,16,1000.3,1003.8,25.0,23.1,89,0.8,140,2.3,170,0.0,0.0,0.81,2
2024-04-25,17,1000.6,1004.1,25.3,23.4,89,1.6,80,3.3,80,0.0,0.0,0.67,1
2024-04-25,18,1001.5,1005.0,25.1,23.7,92,1.6,100,3.7,90,0.0,0.0,0.11,0
2024-04-25,19,1002.5,1006.0,24.5,23.3,93,2.5,90,6.5,60,0.0,0.0,0.01,0
2024-04-25,20,1003.4,1006.9,24.3,23.3,94,2.3,110,6.6,90,0.0,0.0,0.0,0
2024-04-25,21,1003.9,1007.4,24.2,23.2,94,2.0,110,5.4,100,0.0,0.0,0.0,0
2024-04-25,22,1004.2,1007.7,23.7,23.0,96,1.0,100,4.6,130,0.0,0.0,0.0,0
2024-04-25,23,1004.1,1007.6,23.2,22.7,97,0.8,170,2.8,100,0.0,0.0,0.0,0
2024-04-25,24,1004.0,1007.5,23.0,22.5,97,1.4,180,2.4,160,0.0,0.0,0.0,0
2024-04-26,1,1003.9,1007.4,23.0,22.0,94,1.1,160,3.0,130,0.0,0.0,0.0,0
2024-04-26,2,1003.8,1007.3,22.9,22.2,96,0.8,200,3.0,140,0.0,0.0,0.0,0
2024-04-26,3,1003.3,1006.8,22.7,22.2,97,0.9,170,2.5,160,0.0,0.0,0.0,0
2024-04-26,4,1003.5,1007.0,22.8,22.1,96,1.4,150,3.5,180,0.0,0.0,0.0,0
2024-04-26,5,1004.1,1007.6,22.6,21.9,96,0.7,140,2.8,180,0.0,0.0,0.0,0
2024-04-26,6,1004.6,1008.1,22.8,22.1,96,0.9,170,3.1,160,0.0,0.0,0.04,0
2024-04-26,7,1005.3,1008.8,23.5,22.1,92,0.7,150,3.3,120,0.0,0.0,0.32,0
2024-04-26,8,1006.7,1010.2,24.1,22.4,90,0.9,220,2.4,220,0.0,0.0,0.34,1
2024-04-26,9,1006.5,1010.0,25.4,22.3,83,0.6,160,1.7,100,0.0,0.0,0.94,2
2024-04-26,10,1006.4,1009.9,26.9,22.5,77,0.8,V,2.5,240,0.0,0.0,1.47,4
2024-04-26,11,1006.2,1009.7,28.2,23.1,74,1.2,250,5.4,230,0.0,0.0,2.38,6
2024-04-26,12,1005.5,1009.0,28.7,22.5,69,2.2,250,4.7,270,0.0,0.0,1.97,6
2024-04-26,13,1005.1,1008.6,28.4,24.2,78,2.3,320,6.2,340,0.0,0.0,1.58,5
2024-04-26,14,1004.8,1008.3,27.9,24.1,80,2.5,340,6.5,350,0.0,0.0,1.65,5
2024-04-26,15,1004.4,1007.9,26.6,24.8,90,0.9,270,5.5,340,T,0.9,0.57,2
2024-04-26,16,1004.1,1007.6,26.8,24.7,88,1.4,350,3.7,330,0.5,0.4,0.65,1
2024-04-26,17,1004.1,1007.6,26.5,24.0,86,2.5,80,5.9,100,0.0,0.0,0.31,1
2024-04-26,18,1004.7,1008.2,26.0,23.7,87,1.4,80,7.9,100,0.0,0.0,0.18,0
2024-04-26,19,1006.2,1009.7,25.7,23.6,88,1.7,80,5.5,60,0.0,0.0,0.01,0
2024-04-26,20,1007.2,1010.7,25.2,24.0,93,1.5,130,3.1,100,T,0.4,0.0,0
2024-04-26,21,1007.5,1011.0,25.4,23.8,91,1.5,90,3.4,80,0.0,0.0,0.0,0
2024-04-26,22,1008.2,1011.7,25.4,24.0,92,1.0,150,3.4,90,T,0.1,0.0,0
2024-04-26,23,1007.8,1011.3,25.1,23.7,92,1.4,130,3.0,170,0.0,0.0,0.0,0
2024-04-26,24,1007.4,1010.9,24.8,23.8,94,0.8,120,3.6,120,0.0,0.0,0.0,0
2024-04-27,1,1007.5,1011.0,24.8,23.4,92,1.3,140,3.9,160,0.0,0.0,0.0,0
2024-04-27,2,1006.4,1009.9,24.7,23.5,93,1.6,130,2.8,100,0.0,0.0,0.0,0
2024-04-27,3,1005.4,1008.9,24.6,23.2,92,1.0,160,4.4,170,0.0,0.0,0.0,0
2024-04-27,4,1004.4,1007.9,24.6,23.2,92,2.2,140,4.4,60,0.0,0.0,0.0,0
2024-04-27,5,1004.0,1007.5,24.9,23.0,89,1.8,70,4.8,100,0.0,0.0,0.0,0
2024-04-27,6,1005.5,1009.0,24.7,23.3,92,1.0,240,4.5,320,0.0,0.0,0.04,0
2024-04-27,7,1007.0,1010.5,25.4,23.5,89,1.9,220,4.2,160,0.0,0.0,0.29,0
2024-04-27,8,1007.4,1010.9,25.3,23.5,90,0.9,290,3.7,240,T,0.5,0.22,0
2024-04-27,9,1008.5,1012.0,25.6,24.0,91,1.3,250,3.8,260,0.5,0.9,0.57,1
2024-04-27,10,1009.1,1012.6,25.6,24.4,93,1.7,290,4.8,290,T,0.7,0.62,2
2024-04-27,11,1009.6,1013.1,25.8,22.1,80,2.6,260,7.3,280,0.5,1.0,1.27,4
2024-04-27,12,1008.4,1011.9,25.5,22.2,82,2.2,230,6.6,250,T,1.0,1.11,4
2024-04-27,13,1006.3,1009.8,26.4,22.7,80,0.5,40,3.2,260,0.0,0.0,1.44,5
2024-04-27,14,1003.9,1007.3,29.0,22.0,66,0.9,80,3.3,50,0.0,0.0,2.34,6
2024-04-27,15,1003.4,1006.8,30.2,19.9,54,1.2,10,3.9,40,0.0,0.0,2.16,5
2024-04-27,16,1003.2,1006.6,31.0,18.7,48,1.3,160,3.3,240,0.0,0.0,1.37,2
2024-04-27,17,1003.4,1006.8,30.4,19.5,52,0.6,110,2.4,50,0.0,0.0,1.06,1
2024-04-27,18,1004.4,1007.8,29.0,20.2,59,1.1,50,3.3,330,0.0,0.0,0.28,0
2024-04-27,19,1005.2,1008.7,28.2,19.7,60,1.2,320,3.9,330,0.0,0.0,0.01,0
2024-04-27,20,1006.4,1009.9,27.0,21.1,70,1.1,360,2.6,310,0.0,0.0,0.0,0
2024-04-27,21,1007.0,1010.5,26.4,21.8,76,1.5,150,3.6,140,0.0,0.0,0.0,0
2024-04-27,22,1007.0,1010.5,25.6,22.1,81,1.3,180,3.7,150,0.0,0.0,0.0,0
2024-04-27,23,1007.1,1010.6,25.0,21.9,83,1.7,160,3.5,160,0.0,0.0,0.0,0
2024-04-27,24,1006.7,1010.2,24.5,21.6,84,2.5,160,4.2,170,0.0,0.0,0.0,0
2024-04-28,1,1006.9,1010.4,24.0,21.5,86,0.9,220,4.6,170,0.0,0.0,0.0,0
2024-04-28,2,1006.9,1010.4,24.1,20.8,82,1.2,150,2.8,180,0.0,0.0,0.0,0
2024-04-28,3,1006.1,1009.6,23.6,20.9,85,2.1,160,3.7,180,0.0,0.0,0.0,0
2024-04-28,4,1005.9,1009.4,23.7,20.5,82,1.1,130,4.0,160,0.0,0.0,0.0,0
2024-04-28,5,1005.7,1009.2,23.3,20.5,84,0.8,140,3.7,170,0.0,0.0,0.0,0
2024-04-28,6,1006.4,1009.9,23.4,20.7,85,0.9,200,3.6,180,0.0,0.0,0.04,0
2024-04-28,7,1006.9,1010.4,24.2,21.1,83,0.5,190,2.9,220,0.0,0.0,0.42,0
2024-04-28,8,1007.2,1010.7,27.4,21.9,72,1.0,290,6.2,240,0.0,0.0,1.35,2
2024-04-28,9,1006.7,1010.2,29.5,22.5,66,1.6,230,3.7,220,0.0,0.0,2.11,4
2024-04-28,10,1006.4,1009.8,31.9,21.2,53,2.0,260,5.1,280,0.0,0.0,2.76,6
2024-04-28,11,1005.5,1008.9,33.2,21.7,51,2.0,290,8.0,300,0.0,0.0,3.24,8
2024-04-28,12,1004.6,1008.0,34.1,20.9,46,3.2,290,9.1,290,0.0,0.0,3.45,9
2024-04-28,13,1003.7,1007.1,34.7,19.9,42,3.0,280,10.5,310,0.0,0.0,3.33,8
2024-04-28,14,1003.5,1006.9,34.5,19.8,42,3.7,280,11.1,290,0.0,0.0,3.1,6
2024-04-28,15,1002.6,1006.0,34.1,21.2,47,3.4,290,9.9,290,0.0,0.0,2.33,4
2024-04-28,16,1002.9,1006.3,32.9,22.1,53,2.6,290,8.1,300,0.0,0.0,1.69,2
2024-04-28,17,1003.1,1006.5,32.2,20.5,50,1.7,300,7.0,290,0.0,0.0,0.75,1
2024-04-28,18,1003.0,1006.4,31.4,20.7,53,1.2,280,5.1,330,0.0,0.0,0.31,0
2024-04-28,19,1003.4,1006.8,29.5,22.2,65,1.6,340,4.3,340,0.0,0.0,0.01,0
2024-04-28,20,1004.2,1007.7,28.8,22.3,68,2.1,360,5.2,340,0.0,0.0,0.0,0
2024-04-28,21,1005.2,1008.7,28.8,23.3,72,1.4,350,4.2,360,0.0,0.0,0.0,0
2024-04-28,22,1005.1,1008.6,28.2,22.9,73,1.2,110,4.3,50,0.0,0.0,0.0,0
2024-04-28,23,1004.4,1007.9,27.8,23.4,77,1.8,100,4.6,90,0.0,0.0,0.0,0
2024-04-28,24,1004.3,1007.8,27.9,23.5,77,1.2,90,4.5,110,0.0,0.0,0.0,0
2024-04-29,1,1004.0,1007.5,27.6,23.4,78,0.5,90,4.0,110,0.0,0.0,0.0,0
2024-04-29,2,1003.6,1007.1,27.4,23.2,78,0.7,260,3.9,330,0.0,0.0,0.0,0
2024-04-29,3,1003.3,1006.8,27.0,23.5,81,1.4,240,3.7,280,0.0,0.0,0.0,0
2024-04-29,4,1003.3,1006.8,26.4,23.7,85,1.1,200,3.0,270,0.0,0.0,0.0,0
2024-04-29,5,1003.6,1007.1,25.9,23.6,87,0.9,140,3.0,120,0.0,0.0,0.0,0
2024-04-29,6,1003.4,1006.9,25.7,23.4,87,1.3,160,2.8,160,0.0,0.0,0.05,0
2024-04-29,7,1002.9,1006.4,26.6,23.7,84,1.3,140,3.6,140,0.0,0.0,0.45,0
2024-04-29,8,1002.9,1006.3,28.6,23.7,75,0.6,130,2.0,130,0.0,0.0,1.15,1
2024-04-29,9,1002.4,1005.8,30.2,23.7,68,0.9,200,2.9,90,0.0,0.0,1.91,3
2024-04-29,10,1002.0,1005.4,31.3,22.9,61,0.8,160,3.0,190,0.0,0.0,2.46,5
2024-04-29,11,1001.7,1005.1,33.2,22.4,53,1.2,280,4.2,310,0.0,0.0,3.06,7
2024-04-29,12,1000.5,1003.9,32.1,23.1,59,3.5,340,6.7,10,0.0,0.0,2.66,7
2024-04-29,13,1001.1,1004.5,32.0,23.6,61,3.4,340,7.8,340,0.0,0.0,2.26,5
2024-04-29,14,1000.8,1004.2,32.1,23.7,61,5.7,290,10.3,280,0.0,0.0,1.51,3
2024-04-29,15,1001.4,1004.9,27.7,22.4,73,5.3,320,14.1,270,0.0,0.0,1.31,3
2024-04-29,16,1004.3,1007.8,24.7,21.2,81,3.5,270,12.2,290,T,0.2,0.19,0
2024-04-29,17,1003.6,1007.1,23.3,22.5,95,2.6,210,7.3,280,4.5,0.9,0.12,0
2024-04-29,18,1003.3,1006.8,23.9,21.8,88,2.1,190,7.7,250,T,0.9,0.12,0
2024-04-29,19,1004.0,1007.5,24.2,22.5,90,1.1,340,3.4,320,0.0,0.0,0.0,0
2024-04-29,20,1004.8,1008.3,27.6,18.9,59,5.0,270,11.1,260,0.0,0.0,0.01,0
2024-04-29,21,1005.9,1009.4,27.0,18.9,61,3.8,240,9.5,250,T,0.1,0.0,0
2024-04-29,22,1003.2,1006.7,26.9,18.8,61,2.5,240,8.0,260,0.0,0.0,0.0,0
2024-04-29,23,1001.4,1004.9,26.8,19.2,63,1.2,310,4.6,320,0.0,0.0,0.0,0
2024-04-29,24,1002.0,1005.5,26.4,19.8,67,1.5,340,3.6,340,0.0,0.0,0.0,0
2024-04-30,1,1004.2,1007.7,27.0,21.8,73,3.6,310,11.1,320,T,0.1,0.0,0
2024-04-30,2,1004.3,1007.8,25.5,22.8,85,0.9,330,6.9,300,0.5,0.8,0.0,0
2024-04-30,3,1004.6,1008.1,24.1,23.4,96,0.7,290,3.3,260,0.5,0.7,0.0,0
2024-04-30,4,1004.5,1008.0,23.7,20.8,84,1.3,310,5.2,330,T,0.9,0.0,0
2024-04-30,5,1003.5,1007.0,23.0,20.9,88,1.8,320,7.3,340,1.0,0.7,0.0,0
2024-04-30,6,1003.2,1006.7,24.3,20.0,77,2.6,320,6.2,330,0.0,0.0,0.01,0
2024-04-30,7,1004.4,1007.9,25.3,19.5,70,1.8,320,7.0,320,0.0,0.0,0.21,0
2024-04-30,8,1006.0,1009.5,26.0,21.2,75,1.3,200,5.5,320,0.0,0.0,0.49,1
2024-04-30,9,1006.6,1010.1,26.7,22.1,76,1.0,310,6.6,330,0.0,0.0,0.72,1
2024-04-30,10,1006.9,1010.4,26.2,21.4,75,0.9,300,4.8,350,0.0,0.0,0.94,2
2024-04-30,11,1007.0,1010.5,26.7,20.6,69,2.2,320,5.7,340,0.0,0.0,1.85,5
2024-04-30,12,1006.8,1010.3,26.8,20.2,67,2.4,320,6.1,320,0.0,0.0,1.3,4
2024-04-30,13,1006.5,1010.0,24.9,21.0,79,2.7,100,5.4,350,0.0,0.0,0.4,1
2024-04-30,14,1006.5,1010.0,24.7,20.6,78,2.7,90,6.5,80,0.0,0.0,0.23,1
2024-04-30,15,1006.5,1010.0,23.4,20.0,81,2.9,90,10.0,110,T,0.3,0.18,1
2024-04-30,16,1007.0,1010.5,22.6,19.8,84,3.4,80,10.5,90,T,1.0,0.13,0
2024-04-30,17,1008.1,1011.6,21.6,20.1,91,2.3,110,9.0,100,2.5,1.0,0.1,0
2024-04-30,18,1009.0,1012.6,21.4,19.9,91,2.3,80,8.0,100,1.5,0.9,0.04,0
2024-04-30,19,1009.2,1012.8,21.2,19.5,90,3.0,100,9.5,90,1.0,0.6,0.0,0
2024-04-30,20,1009.0,1012.6,21.3,19.4,89,3.5,100,10.0,70,T,0.1,0.0,0
2024-04-30,21,1009.7,1013.3,21.3,19.4,89,2.4,100,8.2,70,T,0.1,0.0,0
2024-04-30,22,1010.0,1013.6,21.3,19.1,87,2.9,100,9.0,70,T,0.2,0.0,0
2024-04-30,23,1009.9,1013.5,20.8,19.1,90,3.3,110,8.1,110,0.5,0.4,0.0,0
2024-04-30,24,1009.9,1013.5,21.0,19.1,89,2.8,90,9.5,80,T,0.2,0.0,0
2024-05-01,1,1009.9,1013.5,21.3,19.1,87,2.5,90,7.4,90,T,0.1,0.0,0
2024-05-01,2,1009.4,1013.0,21.2,19.1,88,2.1,100,6.6,80,T,0.5,0.0,0
2024-05-01,3,1009.4,1013.0,20.8,19.6,93,2.4,120,5.7,90,0.5,0.9,0.0,0
2024-05-01,4,1009.2,1012.8,20.6,19.6,94,2.9,110,8.4,100,3.0,1.0,0.0,0
2024-05-01,5,1009.7,1013.3,20.5,19.7,95,1.9,100,6.0,90,5.0,1.0,0.0,0
2024-05-01,6,1010.4,1014.0,20.7,19.7,94,2.0,100,5.4,110,1.0,0.5,0.01,0
2024-05-01,7,1011.1,1014.7,20.8,19.6,93,2.3,90,6.6,80,T,0.5,0.06,0
2024-05-01,8,1011.7,1015.3,21.0,19.8,93,2.0,110,6.5,80,T,0.5,0.1,0
2024-05-01,9,1011.8,1015.4,21.4,19.7,90,3.1,110,6.9,110,T,0.3,0.27,1
2024-05-01,10,1012.0,1015.6,21.3,19.2,88,2.5,90,7.9,90,T,0.3,0.29,1
2024-05-01,11,1011.5,1015.1,21.9,18.9,83,3.5,90,10.4,60,0.0,0.0,0.88,3
2024-05-01,12,1010.6,1014.1,23.2,19.2,78,4.4,90,11.0,60,0.0,0.0,2.29,7
2024-05-01,13,1010.2,1013.7,22.8,19.0,79,3.1,80,10.6,90,0.0,0.0,1.93,6
2024-05-01,14,1010.1,1013.6,22.8,18.8,78,3.4,80,10.0,80,0.0,0.0,0.94,3
2024-05-01,15,1010.3,1013.8,22.4,18.8,80,3.4,100,10.5,80,0.0,0.0,0.81,2
2024-05-01,16,1010.4,1014.0,21.9,18.7,82,3.6,100,9.0,80,0.0,0.0,0.51,1
2024-05-01,17,1010.9,1014.5,21.7,18.3,81,3.4,90,9.4,90,0.0,0.0,0.14,0
2024-05-01,18,1011.2,1014.8,21.6,18.4,82,2.3,90,9.0,70,T,0.1,0.04,0
2024-05-01,19,1011.9,1015.5,21.5,18.1,81,3.6,90,8.2,90,0.0,0.0,0.0,0
2024-05-01,20,1012.0,1015.6,21.4,17.6,79,4.0,100,9.4,80,0.0,0.0,0.0,0
2024-05-01,21,1012.5,1016.1,21.5,17.5,78,2.8,90,9.1,100,0.0,0.0,0.0,0
2024-05-01,22,1012.7,1016.3,21.5,16.9,75,2.7,100,9.0,90,0.0,0.0,0.0,0
2024-05-01,23,1012.4,1016.0,21.6,17.0,75,2.6,80,7.8,80,0.0,0.0,0.0,0
2024-05-01,24,1011.3,1014.9,21.7,17.1,75,3.2,100,7.7,80,0.0,0.0,0.0,0
2024-05-02,1,1011.2,1014.8,21.4,17.2,77,2.6,80,7.2,80,0.0,0.0,0.0,0
2024-05-02,2,1010.9,1014.5,21.5,17.3,77,1.5,110,7.5,100,0.0,0.0,0.0,0
2024-05-02,3,1010.4,1014.0,21.6,17.0,75,3.1,110,7.7,110,0.0,0.0,0.0,0
2024-05-02,4,1010.7,1014.3,21.4,17.2,77,2.2,90,6.1,70,0.0,0.0,0.0,0
2024-05-02,5,1010.8,1014.4,21.2,17.4,79,2.4,90,7.1,90,0.0,0.0,0.0,0
2024-05-02,6,1011.1,1014.7,21.4,17.6,79,3.6,90,8.9,70,0.0,0.0,0.07,0
2024-05-02,7,1011.0,1014.6,22.0,17.8,77,3.8,90,9.1,80,0.0,0.0,0.54,0
2024-05-02,8,1011.4,1014.9,23.5,18.6,74,3.9,90,11.0,70,0.0,0.0,1.3,2
2024-05-02,9,1011.4,1014.9,24.2,18.4,70,4.4,90,12.0,80,0.0,0.0,2.08,4
2024-05-02,10,1011.2,1014.7,24.8,18.7,69,4.6,90,11.6,90,0.0,0.0,2.48,6
2024-05-02,11,1011.2,1014.7,25.0,19.4,71,5.4,90,11.3,40,0.0,0.0,3.2,9
2024-05-02,12,1010.7,1014.2,25.5,20.1,72,2.4,60,11.9,90,0.0,0.0,3.38,10
2024-05-02,13,1010.1,1013.6,25.7,20.1,71,5.6,90,12.8,70,0.0,0.0,3.32,10
2024-05-02,14,1009.4,1012.9,25.2,19.6,71,5.3,80,11.9,80,0.0,0.0,2.93,8
2024-05-02,15,1009.0,1012.5,25.7,19.8,70,3.8,100,12.7,100,0.0,0.0,2.67,6
2024-05-02,16,1009.0,1012.5,24.6,19.5,73,4.0,90,11.1,100,0.0,0.0,1.94,3
2024-05-02,17,1009.2,1012.7,23.8,19.5,77,4.4,80,12.2,60,0.0,0.0,1.13,1
2024-05-02,18,1009.9,1013.4,23.2,19.8,81,4.6,90,12.5,80,0.0,0.0,0.29,0
2024-05-02,19,1010.3,1013.8,22.8,19.8,83,4.2,90,10.5,80,0.0,0.0,0.01,0
2024-05-02,20,1010.4,1013.9,22.6,20.0,85,3.9,80,9.4,70,0.0,0.0,0.0,0
2024-05-02,21,1010.2,1013.7,22.9,20.3,85,3.4,90,10.0,60,0.0,0.0,0.0,0
2024-05-02,22,1010.2,1013.7,23.2,20.4,84,4.4,90,10.7,90,0.0,0.0,0.0,0
2024-05-02,23,1009.7,1013.2,23.2,20.7,86,4.0,90,10.1,60,0.0,0.0,0.0,0
2024-05-02,24,1009.4,1012.9,23.3,21.0,87,3.7,90,9.2,90,0.0,0.0,0.0,0
2024-05-03,1,1009.1,1012.6,23.3,21.2,88,3.9,90,10.3,90,0.0,0.0,0.0,0
